id,way,df1,df2,f stat,f_crit,pvalue,alpha,Reject
ANOVA,1,48,147,87.84649013351937,1.4441595126823241,1.1102230246251565e-16,0.05,True


id,Test,Group 1,Group 2,Size 1,Size 2,muDiff,t stat,pvalue,tails,DF,alpha
,,01rdn10 m,10rdn10 m,4,4,-0.43188633897535644,-2.8001953712966188,0.00579395539843941,,,
,,01rdn10 m,01soq10 m,4,4,0.3587017337684779,2.3256927666607146,0.021402312133179002,,,
,,01rdn10 m,_1soq10 m,4,4,0.12319308106616522,0.7987395391937339,0.4257300556090471,,,
,,01rdn10 m,10soq10 m,4,4,0.09215556477771258,0.5975034694128195,0.5510905914735234,,,
,,01rdn15 m,01rdn20 m,4,4,0.6030355489633086,3.9098651671654867,0.00014058182312837175,,,
,,01rdn15 m,_1rdn2.5 m,4,4,-2.224010219964437,-14.419680739232977,0.0,,,
,,01rdn15 m,_1rdn5 m,4,4,-1.939816924444818,-12.577073833546669,0.0,,,
,,01rdn15 m,_1rdn7.5 m,4,4,-1.3646345230347587,-8.847798436920556,2.6645352591003757e-15,,,
,,01rdn15 m,_1rdn15 m,4,4,-0.39703736835258363,-2.5742472052493746,0.011034228576438876,,,
,,01rdn15 m,10rdn2.5 m,4,4,-2.454914285367897,-15.916779482134482,0.0,,,
,,01rdn15 m,10rdn5 m,4,4,-2.34398791499668,-15.197572874198825,0.0,,,
,,01rdn15 m,10rdn7.5 m,4,4,-1.931898155629871,-12.52573139045252,0.0,,,
,,01rdn15 m,10rdn15 m,4,4,-0.5227508453791248,-3.3893280835065833,0.0008996591961969447,,,
,,01rdn15 m,01soq2.5 m,4,4,-2.0911448649891753,-13.558229661872922,0.0,,,
,,01rdn15 m,01soq5 m,4,4,-1.626001934715211,-10.542410538177924,0.0,,,
,,01rdn15 m,01soq7.5 m,4,4,-0.8742819617459274,-5.668529151205142,7.375047572644178e-08,,,
,,01rdn15 m,01soq15 m,4,4,-0.07296061339975501,-0.4730503224845315,0.6368789439630855,,,
,,01rdn15 m,_1soq2.5 m,4,4,-1.9810977361376914,-12.844723739075047,0.0,,,
,,01rdn15 m,_1soq5 m,4,4,-1.71349681064657,-11.109695780810114,0.0,,,
,,01rdn15 m,_1soq7.5 m,4,4,-1.2866306588087886,-8.342049493652233,4.8627768478581856e-14,,,
,,01rdn15 m,_1soq15 m,4,4,-0.22175053776626252,-1.4377505686074865,0.15263019717944082,,,
,,01rdn15 m,10soq2.5 m,4,4,-2.0677998653173852,-13.406869097473136,0.0,,,
,,01rdn15 m,10soq5 m,4,4,-1.7349994924839591,-11.249111420337801,0.0,,,
,,01rdn15 m,10soq7.5 m,4,4,-1.2601773206557507,-8.170535582776465,1.2967404927621828e-13,,,
,,01rdn15 m,10soq15 m,4,4,0.06778446025780055,0.4394900109831057,0.6609519173281719,,,
,,01rdn20 m,_1rdn20 m,4,4,-0.29571881976914105,-1.9173342511537457,0.05713513484729438,,,
,,01rdn20 m,10rdn20 m,4,4,-0.7271360676393457,-4.714488204783672,5.57493697583844e-06,,,
,,01rdn20 m,01soq20 m,4,4,0.1071867535319418,0.6949602800971698,0.4881772281499517,,,
,,01rdn20 m,_1soq20 m,4,4,-0.18974630773826212,-1.2302466753402521,0.22056985399243012,,,
,,01rdn20 m,10soq20 m,4,4,-0.030194713729581123,-0.19577164173285885,0.8450592663778771,,,
,,_1rdn0 min,_1rdn2.5 m,4,4,-2.769337667596785,-17.955387375205625,0.0,,,
,,_1rdn0 min,_1rdn5 m,4,4,-2.485144372077166,-16.112780469519315,0.0,,,
,,_1rdn0 min,_1rdn7.5 m,4,4,-1.9099619706671065,-12.383505072893202,0.0,,,
,,_1rdn0 min,_1rdn10 m,4,4,-1.584893066361005,-10.27587545128957,0.0,,,
,,_1rdn0 min,_1rdn15 m,4,4,-0.9423648159849314,-6.10995384122202,8.506356730109133e-09,,,
